TEMP,B,power,SETP,TIME
301.85,0.0850301,0.4,301.08,650.7212328910828
301.85,0.0850301,0.4,301.09,652.7528729438782
301.86,0.0850377,0.4,301.09,654.7880170345306
301.86,0.0850453,0.4,301.09,656.8169474601746
301.86,0.085053,0.4,301.1,658.855058670044
301.87,0.0850606,0.4,301.1,660.8820478916168
301.87,0.0850682,0.4,301.1,662.9165408611298
301.87,0.0850759,0.4,301.11,664.9549598693848
301.88,0.0850835,0.4,301.11,666.9820213317871
301.88,0.0850835,0.4,301.11,669.0254137516022
301.88,0.0850911,0.4,301.12,671.052038192749
301.89,0.0850987,0.4,301.12,673.0864000320435
301.89,0.0851064,0.4,301.13,675.1166427135468
301.89,0.085114,0.4,301.13,677.1537697315216
301.9,0.0851216,0.4,301.13,679.1755266189575
301.9,0.0851293,0.4,301.14,681.219085931778
301.9,0.0851369,0.4,301.14,683.2428612709045
301.91,0.0851445,0.4,301.14,685.2709014415741
301.91,0.0851445,0.4,301.15,687.3034288883209
301.91,0.0851598,0.4,301.15,689.334493637085
301.92,0.0851674,0.4,301.15,691.3633763790131
301.92,0.085175,0.4,301.16,693.3969948291779
301.92,0.0851827,0.4,301.16,695.4233982563019
301.93,0.0851903,0.4,301.16,697.4612307548523
301.93,0.0851903,0.4,301.17,699.4899897575378
301.93,0.0851979,0.4,301.17,701.5187966823578
301.94,0.0852056,0.4,301.17,703.555882692337
301.94,0.0852132,0.4,301.18,705.5832154750824
301.94,0.0852208,0.4,301.18,707.6281824111938
301.95,0.0852284,0.4,301.18,709.6613547801971
301.95,0.0852361,0.4,301.19,711.6885964870453
301.95,0.0852437,0.4,301.19,713.7255520820618
301.96,0.0852437,0.4,301.19,715.7507200241089
301.96,0.0852513,0.4,301.2,717.7851116657257
301.96,0.085259,0.4,301.2,719.8243637084961
301.96,0.0852666,0.4,301.2,721.8551826477051
301.97,0.0852742,0.4,301.21,723.8836953639984
301.97,0.0852818,0.4,301.21,725.91419672966
301.97,0.0852895,0.4,301.21,727.944030046463
301.98,0.0852971,0.4,301.22,729.9719960689545
301.98,0.0853047,0.4,301.22,731.9978420734406
301.98,0.0853047,0.4,301.22,734.0341465473175
301.99,0.08532,0.4,301.23,736.0690398216248
301.99,0.0853276,0.4,301.23,738.100264787674
301.99,0.0853353,0.4,301.23,740.1253638267517
302.0,0.0853429,0.4,301.24,742.1573510169983
302.0,0.0853429,0.4,301.24,744.1873648166656
302.0,0.0853505,0.4,301.24,746.2274374961853
302.01,0.0853581,0.4,301.25,748.2615506649017
302.01,0.0853658,0.4,301.25,750.2876403331757
302.01,0.0853734,0.4,301.25,752.3260424137115
302.02,0.085381,0.4,301.26,754.3599183559418
302.02,0.0853887,0.4,301.26,756.3907554149628
302.02,0.0853963,0.4,301.26,758.4217684268951
302.03,0.0853963,0.4,301.27,760.4512054920197
302.03,0.0854039,0.4,301.27,762.4891829490662
302.03,0.0854115,0.4,301.27,764.5264673233032
302.04,0.0854192,0.4,301.28,766.5516505241394
302.04,0.0854344,0.4,301.28,768.5858492851257
302.04,0.0854421,0.4,301.28,770.6256008148193
302.05,0.0854421,0.4,301.29,772.6512248516083
302.05,0.0854497,0.4,301.29,774.6799054145813
302.05,0.0854573,0.4,301.29,776.7171831130981
302.06,0.085465,0.4,301.3,778.7485971450806
302.06,0.0854726,0.4,301.3,780.7886416912079
302.06,0.0854802,0.4,301.3,782.8267464637756
302.07,0.0854878,0.4,301.31,784.8593819141388
302.07,0.0854955,0.4,301.31,786.8871319293976
302.07,0.0855031,0.4,301.31,788.9253540039062
302.08,0.0855031,0.4,301.32,790.9565968513489
302.08,0.0855107,0.4,301.32,792.9927370548248
302.08,0.0855184,0.4,301.32,795.0264194011688
302.08,0.085526,0.4,301.33,797.0659415721893
302.09,0.0855336,0.4,301.33,799.0892074108124
302.09,0.0855412,0.4,301.34,801.1241526603699
302.09,0.0855565,0.4,301.34,803.163015127182
302.1,0.0855565,0.4,301.34,805.1959285736084
302.1,0.0855641,0.4,301.35,807.2279803752899
302.1,0.0855718,0.4,301.35,809.262051820755
302.11,0.0855794,0.4,301.35,811.2870435714722
302.11,0.085587,0.4,301.36,813.3280827999115
302.11,0.0855947,0.4,301.36,815.3569979667664
302.12,0.0856023,0.4,301.36,817.3860712051392
302.12,0.0856099,0.4,301.37,819.4151313304901
302.12,0.0856099,0.4,301.37,821.4516251087189
302.13,0.0856175,0.4,301.37,823.4857521057129
302.13,0.0856252,0.4,301.38,825.5201101303101
302.13,0.0856328,0.4,301.38,827.5511245727539
302.14,0.0856404,0.4,301.38,829.5871744155884
302.14,0.0856481,0.4,301.39,831.6268844604492
302.14,0.0856557,0.4,301.39,833.6601657867432
302.15,0.0856633,0.4,301.39,835.6901507377625
302.15,0.0856709,0.4,301.4,837.732218503952
302.15,0.0856786,0.4,301.4,839.7572090625763
302.16,0.0856786,0.4,301.4,841.7930934429169
302.16,0.0856938,0.4,301.41,843.8333826065063
302.16,0.0857015,0.4,301.41,845.863694190979
302.17,0.0857091,0.4,301.41,847.8913669586182
302.17,0.0857167,0.4,301.42,849.9282863140106
302.17,0.0857167,0.4,301.42,851.9586458206177
302.18,0.0857244,0.4,301.42,853.9854605197906
302.18,0.085732,0.4,301.43,856.0233149528503
